segment_id,user_id,8-8_DU1,8-8_DU2,8-8_DUtotal,65-32_DU1,65-32_DU2,65-32_DUtotal,69-32_DU1,69-32_DU2,69-32_DUtotal,16-16_DU1,16-16_DU2,16-16_DUtotal,73-32_DU1,73-32_DU2,73-32_DUtotal,32-83_DU1,32-83_DU2,32-83_DUtotal,73-78_DU1,73-78_DU2,73-78_DUtotal,32-67_DU1,32-67_DU2,32-67_DUtotal,82-69_DU1,82-69_DU2,82-69_DUtotal,32-80_DU1,32-80_DU2,32-80_DUtotal,32-68_DU1,32-68_DU2,32-68_DUtotal,32-65_DU1,32-65_DU2,32-65_DUtotal
0005_2,0005,0.5972850678733032,0.016881827209533268,0.0201333836667925,0.5670731707317073,0.5211726384364821,0.31929347826086957,0.6514084507042254,0.4820846905537459,0.333889816360601,0.13928794503435352,0.014102126691686569,0.0171576680173767,0.5907335907335908,0.4861111111111111,0.3787878787878788,0.5697674418604651,0.5941558441558441,0.0960591133004926,0.5573122529644269,0.4891304347826087,0.3706395348837209,0.4945054945054945,0.5069444444444444,0.10035005834305717,0.5539568345323741,0.5542168674698795,0.5508982035928144,0.49469964664310956,0.5289855072463768,0.1055008210180624,0.4919093851132686,0.5397350993377483,0.06845708267509215,0.52,0.4067796610169492,0.07054924242424243
0006_1,0006,0.45248868778280543,0.015888778550148957,0.020888385554297218,0.524390243902439,0.6384364820846905,0.4116847826086957,0.7077464788732394,0.6710097719869706,0.44741235392320533,0.006246096189881324,0.03616513135448653,0.015332384185740882,0.7065637065637066,0.7083333333333334,0.2727272727272727,0.7596899224806202,0.5876623376623377,0.11268472906403941,0.5335968379446641,0.9746376811594203,0.3081395348837209,0.7802197802197802,0.6805555555555556,0.17969661610268378,0.3381294964028777,0.6927710843373494,0.2435129740518962,0.6713780918727915,0.8840579710144928,0.12315270935960591,0.6699029126213593,0.7450331125827815,0.13796735123749343,0.6290909090909091,0.41646489104116224,0.0771780303030303
0007_1,0007,0.5429864253393665,0.020854021847070508,0.03259091481062036,0.7621951219512195,0.5928338762214984,0.5665760869565217,0.721830985915493,0.5863192182410424,0.4373956594323873,0.005621486570893191,0.09911293074036165,0.030372722958420036,0.6293436293436293,0.5381944444444444,0.27424242424242423,0.7558139534883721,0.9383116883116883,0.2869458128078818,0.5968379446640316,0.5072463768115942,0.45058139534883723,0.706959706959707,0.8784722222222222,0.3296382730455076,0.5611510791366906,0.6204819277108434,0.46706586826347307,0.6431095406360424,0.6086956521739131,0.1116584564860427,0.5533980582524272,0.9801324503311258,0.18062137967351238,0.6363636363636364,0.6343825665859564,0.2646780303030303
0007_2,0007,0.2081447963800905,0.03264647467725919,0.02856423807726186,0.8536585365853658,0.5537459283387622,0.5258152173913043,0.721830985915493,0.6188925081433225,0.4540901502504174,0.005621486570893191,0.030137609462072102,0.008232030080677546,0.6293436293436293,0.5625,0.34393939393939393,0.6744186046511628,0.8896103896103896,0.1933497536945813,0.6324110671936759,0.5869565217391305,0.5058139534883721,0.6483516483516484,0.9166666666666666,0.2485414235705951,0.5539568345323741,0.6807228915662651,0.5828343313373253,0.607773851590106,0.6413043478260869,0.16461412151067323,0.5857605177993528,0.8013245033112583,0.17851500789889416,0.6181818181818182,0.711864406779661,0.14962121212121213
0008_1,0008,0.3076923076923077,0.019860973187686197,0.02705423430225242,0.42073170731707316,0.3322475570032573,0.264945652173913,0.40492957746478875,0.31921824104234525,0.18030050083472454,,,,0.4362934362934363,0.3368055555555556,0.2681818181818182,0.36046511627906974,0.41883116883116883,0.08435960591133004,0.5573122529644269,0.4601449275362319,0.125,0.3772893772893773,0.5,0.08051341890315053,0.35251798561151076,0.3614457831325301,0.11177644710578842,0.3992932862190813,0.42028985507246375,0.0784072249589491,0.28802588996763756,0.5827814569536424,0.08109531332280147,0.3927272727272727,0.2929782082324455,0.04640151515151515
0008_2,0008,0.45248868778280543,0.01638530287984111,0.02466339499182081,0.4329268292682927,0.2931596091205212,0.18614130434782608,0.40492957746478875,0.3322475570032573,0.19031719532554256,1.0,0.05709086773569885,1.0,0.4362934362934363,0.3576388888888889,0.2606060606060606,0.37209302325581395,0.4025974025974026,0.034482758620689655,0.6047430830039525,0.4927536231884058,0.13662790697674418,0.315018315018315,0.4305555555555556,0.16511085180863477,0.4568345323741007,0.39156626506024095,0.1656686626746507,0.35335689045936397,0.44565217391304346,0.08620689655172414,0.35275080906148865,0.4370860927152318,0.05845181674565561,0.31636363636363635,0.3389830508474576,0.06486742424242424
0009_1,0009,0.46153846153846156,0.01564051638530288,0.022398389329306656,0.6737804878048781,0.4820846905537459,0.4904891304347826,0.7077464788732394,0.48859934853420195,0.38731218697829717,0.001561524047470331,0.005003980438985557,9.126419158179097e-05,0.6833976833976834,0.5347222222222222,0.27575757575757576,0.5852713178294574,0.6493506493506493,0.4273399014778325,0.6679841897233202,0.7355072463768116,0.45058139534883723,0.7362637362637363,0.7430555555555556,0.30688448074679114,0.5611510791366906,0.5542168674698795,0.29141716566866266,0.5371024734982333,0.3115942028985507,0.26683087027914615,0.5436893203883495,0.7715231788079471,0.16798314902580305,0.43636363636363634,0.4939467312348668,0.4090909090909091
0009_2,0009,0.497737556561086,0.014895729890764648,0.024285894048068454,0.725609756097561,0.5993485342019544,0.4279891304347826,0.7147887323943662,0.6188925081433225,0.4307178631051753,0.0018738288569643974,0.0059137950642556576,0.0,0.7567567567567568,0.6145833333333334,0.23636363636363636,0.7441860465116279,0.6655844155844156,0.6607142857142857,0.541501976284585,0.7753623188405797,0.5406976744186046,0.7362637362637363,0.7638888888888888,0.4387397899649942,0.6474820143884892,0.6596385542168675,0.5389221556886228,0.6537102473498233,0.5978260869565217,0.3657635467980296,0.6051779935275081,0.7450331125827815,0.3591363875724065,0.6509090909090909,0.585956416464891,0.2703598484848485
0010_1,0010,0.9366515837104072,0.026812313803376366,0.040518434629419904,0.7469512195121951,0.7785016286644951,0.5081521739130435,0.6936619718309859,0.7785016286644951,0.5258764607679466,0.004372267332916927,0.15972933014898213,0.049665973058810646,0.7335907335907336,0.6944444444444444,0.55,0.8992248062015504,0.9285714285714286,0.2875615763546798,0.8260869565217391,0.7971014492753623,0.3953488372093023,0.8644688644688645,0.8819444444444444,0.1779463243873979,0.5683453237410072,0.8283132530120482,0.4870259481037924,0.734982332155477,0.9782608695652174,0.1724137931034483,0.6245954692556634,0.8940397350993378,0.14481305950500264,0.7672727272727272,0.5956416464891041,0.10274621212121213
0010_2,0010,0.17194570135746606,0.028798411122144985,0.03523342141688687,0.7774390243902439,0.8175895765472313,0.7255434782608695,0.8626760563380281,0.7752442996742671,0.5575959933222037,0.004372267332916927,0.04435346298191743,0.017029898149162195,0.7374517374517374,0.8055555555555556,0.6333333333333333,0.7829457364341085,0.8246753246753247,0.14285714285714285,0.8300395256916996,0.75,0.34738372093023256,0.8681318681318682,0.875,0.23045507584597433,0.5071942446043165,1.0,0.5249500998003992,0.7420494699646644,0.8623188405797102,0.15435139573070608,0.7022653721682848,0.9503311258278145,0.25434439178515006,0.8545454545454545,0.6150121065375302,0.12168560606060606
